"b_brand_Novum","b_brand_BestValue","b_brand_Supermarket","b_brand_PainAway","b_country_CH","b_country_DK","b_country_IND","b_country_RUS","b_country_BRA","b_char_fast","b_char_double","b_risk","b_price","lambda","gamma_reg_user","gamma_university","gamma_age_50","zeta_quality","zeta_ingredient","zeta_patent","zeta_dominance","tau_quality_1","tau_quality_2","tau_quality_3","tau_quality_4","tau_ingredients_1","tau_ingredients_2","tau_ingredients_3","tau_ingredients_4","tau_patent_1","tau_patent_2","tau_patent_3","tau_patent_4","tau_dominance_1","tau_dominance_2","tau_dominance_3","tau_dominance_4","logLike"
-0.718095379339623,-0.439739533151345,-0.0365029749843668,-1.14317039667191,0.641808383469024,0.101640486149038,-0.343673924601438,-0.872199507248398,-0.674629843520491,1.20984897059345,0.952938870412816,-0.00367463634931448,-0.552384703955552,0.70745537936739,-0.86495267902281,-0.602251128859591,0.356445044308563,0.931847827468784,-0.731179865439034,1.04247928896898,-0.540315603242272,-1.72899136152477,-0.83966383929561,1.18533575337329,2.26100837068472,-1.97307247829822,-1.04219568089035,0.678928025137116,1.53879565221141,-1.81239817195151,-0.789807980746729,1.10409371353274,2.04335502781111,-2.11750138687475,-1.1409696618421,0.862706976991153,1.84803555081966,-17532.0535622271
-0.711620569946588,-0.447224825732883,-0.0451527510440781,-1.23671210305176,0.656109169203036,0.112734368093001,-0.318692110685535,-0.871877602302705,-0.709018965812879,1.19214244289621,0.922763605025561,-0.0036747651292972,-0.554109972828368,0.683755547712056,-0.978169315615385,-0.654846723886296,0.407993257801327,0.916413666025146,-0.755889496136159,1.02408583991935,-0.556401182649516,-1.78222017894761,-0.894377088181594,1.18216779817774,2.28143534744477,-2.04333994163484,-1.06559694693482,0.689689350180188,1.57842118238461,-1.89234449522658,-0.845733271411589,1.08430219619636,2.03784183863525,-2.16867600509876,-1.16028082061924,0.872416643117035,1.87096996378997,-17513.3114974455
-0.729366335712816,-0.522982878141634,-0.100614069837798,-1.23538376245485,0.656406588035403,0.122081592904712,-0.330581766699065,-0.890197618983906,-0.749060036793181,1.19074191799831,0.926745977886667,-0.00366256133249034,-0.556051092942332,0.655983460522636,-1.06565180752874,-0.718680728214044,0.411942565248737,0.910604609113524,-0.738894034796548,1.03260314822084,-0.559410573190423,-1.80948016213795,-0.925893940777418,1.16938671883579,2.28827279097918,-2.09476205949025,-1.0606174649949,0.72636377630472,1.61711423586518,-1.93616431364981,-0.875195426916037,1.06192102522362,2.00491450953985,-2.20298268606827,-1.16443514998894,0.886230786787116,1.91276299216638,-17500.7370631674
-0.652776350538389,-0.605375086739895,-0.25236132629648,-1.42228593038036,0.547882299868499,-0.0754737289974479,-0.488721225629338,-0.946830184330477,-0.735271392532828,1.20594899553938,1.00340914857887,-0.00363343693155432,-0.560971578034786,0.550205737264076,-1.29244760562835,-0.961763138566223,0.323259865519936,0.817311689064919,-0.730243636923086,0.989408653268705,-0.596466246643977,-1.89295031869744,-0.984876257727885,1.05592839915152,2.23779119005264,-2.08166176230839,-0.948394584234693,0.953208277840247,1.77089644579195,-2.03327469724628,-1.00674192290065,0.888857970729649,1.7847306560196,-2.22856338633635,-1.11469684160693,1.09230919239237,2.10408106106456,-17475.8429094935
-0.657947673703839,-0.652142783671232,-0.302115548676229,-1.47832395242388,0.482680678606065,-0.0333558240118372,-0.511774609225553,-0.969983828695378,-0.730773124516982,1.20561031586426,1.00245645846596,-0.00361525401276196,-0.563490874413629,0.514680598359338,-1.3570624014627,-1.03288665473857,0.302405053732408,0.759398262412141,-0.763160457554177,0.919875948712103,-0.623526336400331,-1.91800974682256,-1.01752971101364,1.00343231794801,2.19319660476664,-2.01623065948184,-0.887435434927812,1.01853937505441,1.85426502983982,-2.076267337711,-1.07272131453761,0.793682135388158,1.68708974781971,-2.20892089596942,-1.0744821262346,1.18430626670922,2.19146676926488,-17456.6435183152
-0.644844148329118,-0.749080095416355,-0.387997046465962,-1.51316581367546,0.569092781181347,-0.0491085057697973,-0.487034625039879,-0.984935132281554,-0.729632334713368,1.17817240977151,0.969334395835922,-0.00357806240539666,-0.576923177036669,0.448166597311441,-1.46959074424637,-1.13276915342432,0.294630189430735,0.672926049632554,-0.834161603341419,0.78814738513635,-0.678165924827346,-1.94554933714562,-1.07698864821405,0.915338697934576,2.09512050547395,-1.85576203894025,-0.785342302248578,1.11638917337552,2.00294786414168,-2.1482956906088,-1.18307051513017,0.620955715958191,1.51724877726725,-2.14733198178195,-0.99288624653584,1.32816461139098,2.34782182679983,-17430.2948551928
-0.598364320462063,-0.712634460956261,-0.448551829933647,-1.52858608747909,0.595194340002706,0.0355742345996509,-0.300661339370366,-0.833404503612198,-0.715994679235214,1.18514234761469,1.07222923095779,-0.00353996248982759,-0.564161283898577,0.388036272685389,-1.79862416226605,-1.2229413250122,0.494446446294307,0.749870230602981,-0.841674197425232,0.914826917246208,-0.778991410944041,-1.91323257336847,-1.09116321729912,0.833995299568267,1.92710286951016,-1.56230485148301,-0.703876938914562,1.3470937925388,2.16472369599404,-2.17651375554796,-1.23134444592474,0.444723525831027,1.26579169082322,-2.0036952344455,-0.888485236516844,1.49039951716333,2.58282754139067,-17412.8766056509
-0.553287373491796,-0.823345046802066,-0.352664090544556,-1.51033211176574,0.571870249913104,0.0215441725074123,-0.376779048318957,-0.791870854086966,-0.650792630492503,1.1635447973578,1.02556868278104,-0.00346629391098249,-0.585526381246321,0.401472333025109,-1.97842275905391,-1.09961388709403,0.842494340338391,0.662960476368932,-0.832675042889919,0.966293831866843,-0.814488165984474,-1.86399739780277,-1.01857118716998,0.84999748797086,1.87736565890356,-1.5116266764437,-0.532849273674753,1.417011117495,2.24784893340362,-2.16629648438836,-1.18852142811933,0.47012074549757,1.16583278005347,-1.91429394087964,-0.842839445554088,1.59457764771072,2.75166244287019,-17383.9403940418
-0.550106941434788,-0.605606886734888,-0.560124705578732,-1.4004374621431,0.555885864738722,0.0187356653191538,-0.404439242373855,-0.859313500459912,-0.656019175403938,1.12756891312443,1.05106487570893,-0.00332136367262131,-0.613687850333828,0.422384841263199,-2.18583444026758,-0.963540016251323,1.08155203678695,0.604046449542408,-0.779350786003072,0.77590203452914,-0.763390202164295,-1.70044896544256,-0.856662903275197,0.960739165474264,1.90392506480019,-1.53327850814564,-0.394616028271343,1.40614068231015,2.29325328989838,-2.15893742873687,-1.12672961651698,0.565798172047669,1.34406366027003,-1.82068742833638,-0.793321388765911,1.68476007670502,2.94147527581458,-17316.0810862649
-0.230849751641023,-0.58156904967666,-0.21557689582062,-1.19298943352763,0.632473685449765,0.24032313542555,-0.369145614127209,-0.904930363482395,-0.502658030446221,1.06598143451675,1.2163293699987,-0.00297962955736121,-0.63416674054155,0.329243781236524,-2.67295161591338,-0.979168137749426,0.953804253589626,0.364454688400146,-0.524371786034847,0.388129246736737,-0.550886004728258,-1.34278739681136,-0.551370878379901,1.23205948132714,2.09515183574776,-1.45497938570167,-0.560166232607134,1.37411799059898,2.22389082722579,-2.03646681057972,-1.04648151483698,0.93648827459412,2.07329529604949,-1.60038374746633,-0.650418328692442,1.80040520179893,3.17161748865705,-17117.3787393242
-0.224388909024483,-0.536069790575174,-0.239958162669958,-1.1803410555242,0.684332805728636,0.296277933322041,-0.385341338587398,-0.877621805436788,-0.493776340925429,1.037121174273,1.22260079297546,-0.0029083631036762,-0.644729925697462,0.333833447603803,-2.64000240910641,-0.96271292715347,0.909851407654104,0.225019550580556,-0.501158760000795,0.504889144627252,-0.541229402680386,-1.37083486705634,-0.572789483803448,1.20913946124108,2.14644926859815,-1.45421208115116,-0.599740043392227,1.31027309190297,2.20998167618127,-2.00491578919621,-1.03289077031966,0.983761825112272,2.14914737586999,-1.58543647754954,-0.614023123696067,1.8186085513402,3.11145533833921,-17063.0511094922
-0.249481045167299,-0.60762343043629,-0.315535978540854,-1.35232478197973,0.838272540100182,0.448933185954808,-0.534795373968647,-0.684032969512038,-0.58533692788696,0.838633116450823,1.17520652069945,-0.00247273687728355,-0.718250800787858,0.507012378191332,-1.82375970398333,-0.719197825851311,0.697246957808302,0.884029974794004,-0.46842834711925,0.858622663418791,-0.666786267925214,-1.67991965029984,-0.833349291546591,0.900527588690497,2.33838794621317,-1.68543024759582,-0.694500049785766,0.939051672034361,2.00331274778725,-2.04998689046012,-1.05064431503383,1.1350493476615,2.14195656361807,-1.61999341757314,-0.447516271821015,1.8015325308634,2.39391306064057,-16853.9245930006
-0.219642490599962,-0.666889662331117,-0.339998323753167,-1.41309471524248,0.777279842345305,0.398799812231425,-0.408563278951644,-0.719242507828352,-0.671101635870903,0.773457099141604,1.19417851694474,-0.00229253802633518,-0.73908170098041,0.590340459584679,-1.35336769779967,-0.582854144540176,0.626105943676728,1.04038200332323,-0.53893352065745,1.01164901038101,-0.715049022009852,-1.86399990105201,-1.01943793094447,0.867893981498925,2.35555949533659,-1.7865512689621,-0.787794509284445,0.894700407178485,1.84750761648906,-2.08572937283187,-1.02708318770556,1.14846808099392,2.07175079148681,-1.63856267684144,-0.472419397617611,1.52423477078106,2.30233610446657,-16715.4858937048
-0.219823661988497,-0.678409946105151,-0.347768892663183,-1.43056356604328,0.789533861839087,0.41115148693983,-0.37958096172871,-0.778344263485989,-0.645394543020861,0.749483674058611,1.1724761966042,-0.00226385522612942,-0.742413099939346,0.612470614680669,-1.26927815909296,-0.577230114170433,0.598167161396707,1.08624203419034,-0.573712157130693,1.07238521756847,-0.680710796507495,-1.91149363455445,-1.0203175373253,0.948535126611824,2.30997008991054,-1.80520070532515,-0.802856133692848,0.881821565021634,1.84197731103558,-2.06860672558665,-1.00164478988025,1.09828355504722,2.04049538401559,-1.64948589029316,-0.622830263897056,1.53352106725676,2.25615312088586,-16690.5810095985
-0.223854811635006,-0.669325512353059,-0.346632075867362,-1.43475648778379,0.80321298473494,0.423597077374089,-0.406522588802366,-0.748226935238475,-0.633475379341318,0.747756695499907,1.17543324917126,-0.00225774476989632,-0.743525307667891,0.616216495931313,-1.24853810039727,-0.578146685798372,0.584816166030337,1.09127628915107,-0.577349767680498,1.07335661978869,-0.684718649525076,-1.91099011682909,-1.00363923514638,0.986629876144467,2.28523720701136,-1.80505162156746,-0.803485090175911,0.871716802331647,1.87032220819915,-2.05227918769959,-1.00735465133599,1.07260737817882,2.01831560997054,-1.70099964583083,-0.66218801847273,1.48631170645725,2.25243842650631,-16684.6380641215
-0.199510204914532,-0.656255434729031,-0.320086409343905,-1.38842724523755,0.790050569079321,0.416136666582854,-0.347979375581225,-0.699432538251691,-0.675458169808223,0.75483592422925,1.20405964537633,-0.0022244448745991,-0.744316849293862,0.635866409000793,-1.18793968593676,-0.546218706166026,0.584457472742574,1.01998473144765,-0.605156301678408,1.02247392890754,-0.693855643371603,-1.79849050707687,-0.92044968279946,1.04826266350057,2.23503523678116,-1.79373006031488,-0.806848449417168,0.948235801892903,1.95943774728628,-1.99582770341869,-1.01054729602796,0.998213073880607,1.88308256881192,-2.04998865156799,-0.767950576587816,1.429997162743,2.04765757654622,-16678.5475662717
-0.192621752833621,-0.628250420460559,-0.307321986335323,-1.3836032370246,0.819667306981132,0.451110724910982,-0.328486278270395,-0.766078288773804,-0.583443787438189,0.742522935744023,1.19174419973151,-0.00221682177334591,-0.740431676527647,0.64769069492278,-1.19270041005877,-0.540890873944882,0.578784656495364,1.01179545527883,-0.662000812635808,1.02750470564385,-0.610989829408995,-1.68586720152975,-0.847177561274743,0.917829784843725,2.26945014501561,-1.76441713086017,-0.776214515352668,0.998436848679835,1.99064545737182,-2.00791296734514,-0.976298426560728,0.952408942520057,1.79472140003416,-2.26717464466192,-0.852369778559794,1.29571010495815,1.96290351493885,-16677.6814410532
-0.190883803788256,-0.635201407753623,-0.308589490351766,-1.38677655900268,0.808706169739211,0.44140133810596,-0.339012946061475,-0.751479007937517,-0.608256230426011,0.746981801221113,1.20432103236126,-0.00220619529252038,-0.740099598069078,0.646690187982702,-1.20407801450327,-0.539880110573483,0.580829437220692,1.00330912587837,-0.667946073882106,1.02490544873912,-0.575874138368656,-1.65738480162452,-0.871247549859866,0.895965339548204,2.27859370942391,-1.73298485929684,-0.737956854107318,1.00105089964815,1.99471699147385,-2.0240769458718,-0.989831462200754,0.945554081057211,1.80195634766449,-2.26013597062468,-0.912486163622396,1.25090055514856,1.91876542987744,-16674.8031308389
